
GO Id1;GO Id1;Rada;AncSPLRada
GO:0036034;GO:0044537;-2.0;-4.0
GO:0015106;GO:0031448;-5.5;-5.5
GO:0060305;GO:0033516;-4.0;-4.5
GO:0016688;GO:0052767;-4.5;-4.5
GO:0008586;GO:1903528;-4.5;-5.0
GO:0016822;GO:1902763;-4.5;-4.5
GO:0005432;GO:0072667;-6.0;-6.0
GO:1902141;GO:0046068;-3.5;-4.0
GO:2000726;GO:0001912;-2.5;-2.5
GO:0050998;GO:0004578;-4.5;-4.5
GO:0046046;GO:1902920;-2.5;-2.5
GO:0072425;GO:0018607;-5.5;-5.5
GO:0018614;GO:0043052;-4.0;-4.0
GO:1903060;GO:0047295;-5.0;-5.5
GO:0040015;GO:0015988;-4.0;-5.0
GO:0071718;GO:0000353;-4.5;-6.0
GO:0033291;GO:1990130;-1.0;-1.0
GO:0015750;GO:0039661;-5.5;-5.5
GO:0061980;GO:0140025;-4.0;-4.0
GO:2000434;GO:0043611;-4.5;-5.0
GO:0034928;GO:0097257;-1.0;-1.0
GO:0098910;GO:0052150;-1.5;-1.5
GO:0043405;GO:0005960;-4.5;-5.5
GO:0060300;GO:0002578;-1.5;-2.5
GO:0042383;GO:0032781;-5.0;-5.0
GO:1900580;GO:0102925;-4.5;-4.5
GO:0070125;GO:0072641;-4.0;-4.0
GO:1900838;GO:0007605;-5.0;-5.5
GO:0015117;GO:0002317;-5.0;-5.5
GO:0005161;GO:0019230;-5.0;-5.0
GO:2000756;GO:0018564;-5.5;-6.5
GO:0036034;GO:0032026;-4.0;-5.0
GO:0016856;GO:0071924;-4.0;-4.0
GO:2000440;GO:1903022;-3.5;-4.5
GO:0102178;GO:0008272;-5.0;-5.0
GO:1905391;GO:0035181;-4.0;-4.5
GO:0046551;GO:0008826;-6.0;-6.0
GO:0050304;GO:0009055;-1.0;-1.0
GO:0050391;GO:2000291;-5.0;-5.0
GO:0072379;GO:0060598;-3.5;-4.0
GO:0103072;GO:0009736;-4.0;-4.0
GO:1904059;GO:0035041;-2.0;-2.0
GO:0072714;GO:0014860;-3.5;-3.5
GO:0036212;GO:1900400;-2.0;-2.5
GO:0046771;GO:0030979;-5.0;-5.5
GO:1990124;GO:1901470;-4.5;-5.0
GO:0051627;GO:0042330;-2.5;-2.5
GO:0010189;GO:0070359;-3.0;-3.0
GO:0004347;GO:0031854;-4.5;-4.5
GO:2000220;GO:1990819;-3.5;-3.5
GO:0050499;GO:0052845;-3.5;-3.5
GO:0045785;GO:0014845;-5.5;-5.5
GO:0002670;GO:0030787;-6.0;-6.0
GO:0009942;GO:0045584;-3.5;-5.0
GO:0008687;GO:1904841;-3.0;-3.0
GO:1902600;GO:0045992;-3.0;-4.5
GO:0030257;GO:0008745;-2.5;-2.5
GO:1903661;GO:0032755;-2.0;-2.0
GO:1905629;GO:0080181;-2.5;-3.0
GO:0015546;GO:0120164;-3.5;-3.5
GO:0071094;GO:0072666;-4.0;-4.5
GO:0006965;GO:0005692;-6.5;-7.0
GO:0031360;GO:0061410;-4.5;-6.5
GO:0071969;GO:0034506;-4.0;-5.5
GO:0016102;GO:0033439;-4.5;-5.0
GO:0018461;GO:0046588;-5.0;-6.0
GO:0044065;GO:0047026;-5.5;-5.5
GO:0022001;GO:0062171;-4.5;-5.0
GO:0047517;GO:1901708;-5.0;-5.0
GO:1905812;GO:1902349;-3.5;-4.0
GO:0072562;GO:0003305;-3.5;-3.5
GO:0001061;GO:1903197;-6.5;-7.0
GO:0001410;GO:0022029;-2.5;-3.0
GO:0033326;GO:0001936;-2.5;-3.5
GO:0102006;GO:0009729;-5.0;-5.0
GO:0097525;GO:0000836;-2.0;-2.0
GO:0071204;GO:0047557;-4.0;-4.0
GO:1903825;GO:0036477;-2.5;-2.5
GO:0140159;GO:0042810;-1.5;-1.5
GO:0004598;GO:0090228;-4.5;-4.5
GO:0050050;GO:0005087;-4.5;-4.5
GO:0046772;GO:0019422;-4.0;-4.0
GO:0016769;GO:0032433;-2.5;-2.5
GO:0004736;GO:0032200;-4.5;-5.0
GO:1901199;GO:2001009;-1.5;-1.5
GO:0010453;GO:0090229;-1.0;-2.0
GO:0052156;GO:0061614;-5.0;-6.5
GO:1905647;GO:1902398;-3.0;-3.0
GO:0000053;GO:0044040;-1.5;-1.5
GO:0016531;GO:0002722;-4.5;-5.0
GO:0034877;GO:0008940;-1.0;-1.0
GO:0150200;GO:1904216;-1.0;-1.0
GO:0007622;GO:0030252;-2.5;-3.5
GO:1904194;GO:0046934;-7.0;-7.5
GO:0047358;GO:2000449;-6.0;-6.0
GO:1902925;GO:0018159;-2.0;-2.5
GO:0042417;GO:1903837;-4.0;-4.0
GO:1904655;GO:0048174;-2.0;-2.0
GO:0002148;GO:0110039;-3.0;-3.5
GO:0038132;GO:1900653;-5.5;-5.5
GO:0043795;GO:1904724;-4.5;-4.5
GO:0099610;GO:0046076;-4.5;-5.0
GO:0062041;GO:2001199;-3.5;-3.5
GO:0001556;GO:0072401;-2.0;-2.0
GO:1902767;GO:0070057;-3.5;-3.5
GO:0002946;GO:2001035;-5.0;-5.5
GO:0043950;GO:0043218;-4.5;-4.5
GO:0021639;GO:0061691;-2.5;-2.5
GO:1900034;GO:1990313;-4.5;-4.5
GO:0016475;GO:1903221;-3.5;-4.5
GO:0001518;GO:0034242;-4.5;-4.5
GO:0080181;GO:1990046;-2.0;-2.5
GO:0090185;GO:0048197;-2.5;-5.0
GO:0018524;GO:1990008;-5.5;-5.5
GO:0005234;GO:0047714;-4.5;-5.5
GO:0008937;GO:0060434;-4.5;-4.5
GO:0010823;GO:2000067;-1.5;-3.5
GO:0140439;GO:0031511;-3.0;-3.0
GO:0086088;GO:0060709;-6.0;-6.0
GO:0008395;GO:1904900;-5.5;-5.5
GO:1903831;GO:0150157;-2.0;-2.0
GO:0070131;GO:0031342;-1.5;-2.5
GO:2000503;GO:0050678;-3.0;-3.5
GO:0032277;GO:0004511;-5.0;-5.0
GO:0019153;GO:1902777;-4.5;-5.0
GO:0102810;GO:1903287;-6.0;-6.5
GO:0102924;GO:0033154;-4.0;-4.5
GO:0035752;GO:0045402;-3.0;-6.5
GO:0070716;GO:0052856;-5.0;-5.5
GO:0072304;GO:1901529;-3.5;-3.5
GO:0070193;GO:0046999;-2.5;-4.0
GO:1990184;GO:0045488;-4.0;-4.0
GO:0043899;GO:0070723;-5.0;-5.0
GO:0015401;GO:0004636;-4.5;-4.5
GO:0015151;GO:0009125;-5.5;-5.5
GO:0090199;GO:0000578;-3.0;-4.0
GO:1904913;GO:1900818;-4.5;-5.5
GO:0030337;GO:0010826;-4.5;-5.5
GO:0016092;GO:0006058;-2.0;-2.0
GO:0035405;GO:0021696;-3.0;-4.5
GO:0016020;GO:1903969;-3.5;-3.5
GO:0070513;GO:0031515;-5.0;-5.0
GO:0097332;GO:0072340;-3.0;-3.0
GO:0052360;GO:0004125;-4.5;-4.5
GO:1901770;GO:0042240;-2.5;-2.5
GO:0019824;GO:1902027;-6.0;-6.0
GO:0044178;GO:0035935;-5.0;-5.0
GO:0006114;GO:0046328;-4.5;-5.5
GO:0008219;GO:0005141;-3.5;-3.5
GO:0015234;GO:1902410;-4.0;-4.0
GO:0003877;GO:0017015;-6.0;-6.0
GO:0034876;GO:0000471;-6.5;-7.5
GO:0046538;GO:0019194;-4.5;-5.5
GO:0006658;GO:0006356;-3.0;-4.5
GO:0061833;GO:0016530;-4.0;-4.0
GO:0007517;GO:0052755;-3.5;-3.5
GO:0051148;GO:0001006;-6.5;-7.0
GO:0004614;GO:0003831;-3.0;-3.5
GO:0035169;GO:0060623;-3.5;-4.5
GO:0052703;GO:0005861;-3.5;-3.5
GO:0017181;GO:1990743;-1.5;-1.5
GO:0002726;GO:0006352;-4.0;-5.5
GO:0005618;GO:2000324;-5.0;-5.0
GO:0014879;GO:1990742;-4.5;-4.5
GO:0019785;GO:0032340;-5.5;-6.0
GO:0045555;GO:0071417;-3.0;-4.5
GO:0046401;GO:0009408;-3.0;-3.0
GO:0018194;GO:0034692;-3.5;-4.5
GO:0030811;GO:0032887;-1.5;-1.5
GO:2000397;GO:0047338;-6.0;-6.5
GO:0040038;GO:0033658;-4.5;-5.0
GO:0031640;GO:0060009;-2.0;-2.0
GO:0031729;GO:0080032;-5.0;-5.0
GO:1902164;GO:0000493;-4.0;-6.5
GO:0019948;GO:1904902;-5.5;-6.0
GO:0050551;GO:0072312;-5.5;-6.0
GO:0015937;GO:0038187;-4.0;-4.5
GO:0061188;GO:0098619;-5.0;-6.5
GO:0046736;GO:0004692;-6.5;-7.0
GO:0102776;GO:0038008;-4.5;-4.5
GO:0036401;GO:0000768;-4.5;-4.5
GO:0052053;GO:0009298;-4.0;-4.5
GO:0015453;GO:0009109;-5.0;-5.0
GO:0018588;GO:0031795;-3.5;-3.5
GO:0018101;GO:0047201;-6.0;-6.5
GO:0140447;GO:2000305;-2.0;-2.0
GO:0098586;GO:0031881;-5.5;-5.5
GO:0033816;GO:2001120;-5.5;-5.5
GO:1902295;GO:1990704;-4.5;-4.5
GO:0102328;GO:0038014;-6.0;-6.0
GO:0042903;GO:0032330;-4.5;-4.5
GO:0038188;GO:1903311;-2.5;-2.5
GO:0050228;GO:0014705;-3.0;-3.0
GO:0006209;GO:0010373;-3.5;-4.5
GO:0008062;GO:0075242;-4.5;-4.5
GO:0048022;GO:0006283;-4.0;-6.0
GO:0033711;GO:0018470;-1.5;-1.5
GO:0023051;GO:0060324;-2.0;-2.0
GO:0036526;GO:1900432;-3.5;-5.0
GO:0019864;GO:0014034;-4.5;-4.5
GO:0008391;GO:0051895;-5.5;-5.5
GO:0045161;GO:0016713;-4.5;-4.5
GO:1902897;GO:0005078;-5.0;-6.0
GO:1905267;GO:0060918;-3.5;-5.5
GO:0008509;GO:1901652;-4.0;-4.0
GO:0042088;GO:0060817;-4.0;-6.0
GO:1990768;GO:1903650;-4.0;-4.5
GO:0061587;GO:1905802;-1.5;-3.0
GO:0032480;GO:0071358;-3.5;-5.0
GO:0044327;GO:0000170;-2.5;-2.5
GO:0061648;GO:0046995;-4.5;-4.5
GO:0008610;GO:0034346;-3.5;-4.0
GO:1903705;GO:0039522;-2.0;-2.0
GO:0051014;GO:0102577;-4.0;-4.0
GO:0009847;GO:0008088;-3.0;-3.0
GO:0036225;GO:0075134;-3.5;-4.5
GO:0005127;GO:1900871;-6.0;-6.0
GO:0006516;GO:0019352;-2.0;-2.0
GO:0016180;GO:0042966;-2.0;-2.5
GO:0005740;GO:0047868;-4.5;-4.5
GO:0047588;GO:0033288;-4.0;-4.5
GO:0051174;GO:1901951;-2.5;-2.5
GO:0046805;GO:0070379;-5.0;-6.0
GO:0010350;GO:0048364;-2.0;-3.5
GO:0035006;GO:0010508;-2.5;-4.5
GO:0102780;GO:0045033;-5.5;-5.5
GO:0032628;GO:0002303;-3.5;-4.0
GO:0039619;GO:0010027;-5.0;-5.0
GO:0034270;GO:1990385;-1.5;-1.5
GO:0061104;GO:0038054;-5.5;-6.0
GO:0046146;GO:0043416;-2.5;-3.5
GO:0062176;GO:1900099;-3.5;-4.5
GO:0072564;GO:0016702;-3.5;-3.5
GO:0032144;GO:1902282;-6.0;-6.0
GO:2000731;GO:0102536;-5.5;-6.5
GO:0034256;GO:0098580;-5.5;-5.5
GO:0009331;GO:0110133;-5.0;-5.0
GO:0071368;GO:0010918;-4.0;-4.0
GO:0031121;GO:1900979;-3.0;-4.0
GO:0045610;GO:0032205;-1.5;-2.0
GO:0004833;GO:0018357;-5.5;-6.5
GO:0018871;GO:0042741;-1.5;-3.0
GO:0022831;GO:0032577;-5.5;-5.5
GO:0042453;GO:0042789;-4.0;-4.0
GO:1902738;GO:0070219;-3.5;-5.5
GO:0016242;GO:0009014;-6.0;-6.5
GO:0070003;GO:0006658;-4.5;-4.5
GO:1990507;GO:0098569;-3.5;-3.5
GO:0044109;GO:0010247;-3.0;-3.0
GO:0048506;GO:0045922;-2.5;-2.5
GO:0010634;GO:0072547;-5.5;-5.5
GO:0007301;GO:0021860;-3.0;-3.5
GO:0044192;GO:0098920;-6.0;-6.0
GO:0042104;GO:0000483;-5.5;-8.0
GO:1902408;GO:0010608;-2.0;-4.5
GO:1903567;GO:0098027;-3.5;-4.5
GO:0018795;GO:0072754;-5.5;-5.5
GO:0038026;GO:0051657;-1.5;-1.5
GO:0021687;GO:0071826;-1.5;-3.0
GO:1902054;GO:0018907;-3.5;-4.0
GO:0046454;GO:1901641;-4.0;-4.0
GO:1901343;GO:0034876;-5.0;-5.0
GO:0060417;GO:2000162;-4.5;-4.5
GO:0070237;GO:0048754;-3.0;-3.0
GO:0010458;GO:0102232;-5.0;-5.0
GO:0010095;GO:2000169;-3.5;-4.5
GO:0005164;GO:1902153;-6.0;-6.0
GO:0006546;GO:0034168;-3.0;-4.5
GO:0031824;GO:0106032;-3.5;-3.5
GO:0030133;GO:0015764;-5.5;-6.0
GO:2000849;GO:1902579;-3.0;-3.5
GO:0090706;GO:0043367;-4.0;-4.5
GO:0015995;GO:0004697;-4.0;-4.5
GO:0060292;GO:0097482;-4.0;-4.0
GO:0052861;GO:2000236;-5.0;-6.5
GO:0008804;GO:1901238;-3.5;-4.5
GO:0034996;GO:0061365;-4.5;-4.5
GO:1990051;GO:0097640;-3.5;-6.0
GO:0072655;GO:0048034;-4.0;-4.0
GO:1905775;GO:0019170;-6.0;-6.5
GO:1901867;GO:1904638;-3.0;-3.0
GO:0055055;GO:1990378;-6.0;-6.0
GO:0098831;GO:0003327;-5.0;-5.0
GO:0009941;GO:0016828;-4.0;-4.0
GO:0070799;GO:0043023;-5.0;-5.0
GO:0022407;GO:0050333;-4.5;-6.0
GO:0097368;GO:1990234;-3.5;-3.5
GO:0052040;GO:0046604;-2.0;-2.5
GO:0006782;GO:0070751;-3.5;-5.5
GO:0009603;GO:0050513;-4.5;-5.0
GO:1905328;GO:0051186;-2.0;-2.0
GO:1901208;GO:1904029;-2.0;-2.5
GO:1902484;GO:0060843;-4.0;-4.5
GO:0002004;GO:0010030;-3.5;-5.0
GO:0102612;GO:0015548;-3.0;-3.0
GO:0045916;GO:0140417;-7.0;-7.0
GO:0043005;GO:0019645;-4.5;-4.5
GO:0015694;GO:0048303;-4.5;-5.5
GO:0018246;GO:1990095;-3.5;-5.5
GO:0039706;GO:0043730;-3.0;-3.0
GO:1902792;GO:0010144;-4.5;-4.5
GO:0035514;GO:0004106;-1.5;-1.5
GO:0097035;GO:1901257;-2.0;-2.5
GO:0030395;GO:0097218;-3.5;-3.5
GO:0052857;GO:0103003;-2.0;-2.0
GO:0060422;GO:0031920;-5.0;-5.0
GO:0018771;GO:2000972;-5.0;-5.0
GO:1901837;GO:1902571;-3.5;-3.5
GO:0004853;GO:0033296;-3.5;-3.5
GO:1905636;GO:0046992;-4.5;-5.0
GO:0044784;GO:0002125;-2.5;-2.5
GO:0086011;GO:0033834;-5.5;-5.5
GO:0051162;GO:0061100;-5.0;-5.0
GO:0022410;GO:0005663;-3.0;-3.0
GO:0070374;GO:0046042;-4.5;-7.0
GO:0042792;GO:0060997;-4.0;-4.5
GO:0019950;GO:1905409;-4.5;-5.5
GO:1990245;GO:0070993;-5.0;-6.0
GO:0004166;GO:0060337;-5.0;-5.5
GO:0033913;GO:0052341;-5.5;-6.0
GO:0034052;GO:0031837;-6.0;-6.5
GO:0099601;GO:0004652;-5.0;-5.0
GO:0010363;GO:0060647;-2.5;-3.5
GO:0021842;GO:0048749;-3.5;-4.5
GO:0000786;GO:0090246;-4.0;-4.0
GO:0071669;GO:0085033;-3.0;-3.5
GO:0043852;GO:0061786;-2.5;-2.5
GO:0046406;GO:0071971;-5.0;-6.0
GO:0018141;GO:0032392;-3.0;-5.0
GO:0045461;GO:0046987;-5.5;-5.5
GO:0052009;GO:0018685;-5.5;-6.5
GO:0043733;GO:0045429;-5.0;-5.0
GO:0050562;GO:1902788;-4.5;-4.5
GO:0008150;GO:0018854;-2.5;-2.5
GO:0003135;GO:0008213;-3.5;-4.5
GO:0031633;GO:0022852;-4.5;-4.5
GO:0060982;GO:0034174;-4.5;-4.5
GO:1903528;GO:1903862;-2.5;-2.5
GO:1902506;GO:0040039;-3.5;-4.5
GO:0060720;GO:0003956;-4.0;-4.0
GO:1905842;GO:0051717;-6.0;-6.5
GO:0003392;GO:0035356;-1.5;-1.5
GO:0106005;GO:0052873;-5.5;-5.5
GO:0001966;GO:0002232;-1.5;-1.5
GO:0102521;GO:0016004;-3.5;-3.5
GO:0071572;GO:0038156;-4.0;-5.0
GO:0008534;GO:0042373;-5.0;-5.0
GO:0030388;GO:0032750;-3.5;-4.0
GO:0045730;GO:0033166;-3.0;-3.0
GO:0010061;GO:0070063;-5.0;-5.0
GO:1990743;GO:0102165;-5.0;-5.5
GO:0051904;GO:0050780;-4.5;-4.5
GO:0052806;GO:0071891;-6.0;-6.0
GO:0036503;GO:1901267;-1.5;-1.5
GO:0051345;GO:1903103;-4.5;-4.5
GO:0045224;GO:0030778;-6.5;-7.0
GO:0035447;GO:0000720;-6.0;-6.0
GO:0098722;GO:0035648;-3.0;-3.0
GO:0039700;GO:0047572;-5.0;-5.5
GO:0032529;GO:0009421;-4.5;-4.5
GO:0035994;GO:1904999;-4.5;-5.5
GO:0102279;GO:0034033;-5.5;-5.5
GO:0035218;GO:0001112;-4.5;-5.0
GO:0097029;GO:0061999;-3.5;-4.5
GO:0009672;GO:0052856;-3.0;-3.0
GO:1902990;GO:0061821;-5.5;-5.5
GO:0036109;GO:0052156;-4.5;-5.0
GO:1990808;GO:0071612;-4.0;-4.0
GO:0002115;GO:1901992;-3.5;-7.0
GO:1904422;GO:0042288;-5.0;-5.0
GO:0050743;GO:0016206;-6.5;-7.0
GO:0150087;GO:0008081;-4.5;-5.0
GO:0055011;GO:0046500;-3.0;-3.0
GO:0000398;GO:0042957;-6.0;-6.5
GO:0047970;GO:0070402;-3.5;-3.5
GO:0047003;GO:0099074;-4.5;-4.5
GO:1990623;GO:0070818;-4.0;-4.0
GO:0035393;GO:0006183;-3.5;-4.5
GO:1904376;GO:0030543;-3.0;-4.0
GO:0006710;GO:0021583;-2.5;-2.5
GO:0046782;GO:0007147;-3.5;-3.5
GO:0102711;GO:0055129;-4.5;-4.5
GO:0021597;GO:0035343;-4.5;-4.5
GO:0032104;GO:0030427;-3.5;-3.5
GO:1901180;GO:0010662;-4.5;-5.5
GO:0032185;GO:0120084;-2.5;-3.0
GO:0000417;GO:2000224;-4.0;-4.0
GO:0043303;GO:0010232;-0.5;-0.5
GO:1904292;GO:0071181;-4.0;-4.0
GO:1901615;GO:0085035;-3.0;-3.0
GO:2000547;GO:0098777;-4.0;-5.0
GO:0032571;GO:0030781;-5.5;-5.5
GO:1900659;GO:0001802;-4.0;-5.0
GO:0019431;GO:0001999;-4.0;-4.5
GO:0047676;GO:0002617;-5.5;-5.5
GO:0102975;GO:0120219;-3.5;-3.5
GO:0071230;GO:0021706;-3.0;-3.5
GO:0043371;GO:0015884;-4.0;-6.5
GO:2001257;GO:0004895;-4.0;-4.5
GO:0047897;GO:0046168;-4.5;-4.5
GO:0071473;GO:0071598;-5.5;-5.5
GO:0009057;GO:0048357;-2.0;-2.5
GO:0046184;GO:1900962;-2.5;-4.0
GO:0044470;GO:0018535;-4.5;-4.5
GO:1905522;GO:0016913;-6.0;-6.0
GO:1902282;GO:0018543;-5.0;-5.5
GO:1905234;GO:1900185;-3.5;-4.5
GO:0090126;GO:0051356;-4.5;-5.5
GO:0099592;GO:0032812;-3.5;-4.5
GO:0050086;GO:0032997;-4.5;-4.5
GO:1905538;GO:0042439;-4.0;-4.0
GO:0102325;GO:0102512;-3.0;-3.0
GO:0031690;GO:0033105;-4.0;-4.0
GO:0046037;GO:1903822;-2.5;-3.0
GO:1990462;GO:0019033;-2.5;-2.5
GO:1900158;GO:0090263;-2.0;-3.5
GO:0051432;GO:1900489;-6.0;-6.0
GO:0061826;GO:0061337;-2.5;-2.5
GO:0070762;GO:0071202;-1.5;-1.5
GO:0048008;GO:0046559;-5.5;-5.5
GO:0102929;GO:0010134;-4.0;-4.0
GO:0060833;GO:0086056;-5.5;-5.5
GO:1905767;GO:0006706;-4.5;-4.5
GO:0034772;GO:0036469;-6.5;-6.5
GO:0061547;GO:1990061;-4.5;-5.0
GO:0031537;GO:0045524;-3.5;-4.0
GO:0071830;GO:1901800;-3.5;-5.0
GO:0072168;GO:0047720;-4.0;-4.0
GO:1904074;GO:1904922;-2.0;-3.0
GO:0031799;GO:0060121;-6.0;-6.5
GO:0004439;GO:0047213;-3.5;-5.0
GO:0031009;GO:1902445;-4.5;-4.5
GO:0019276;GO:0048636;-3.5;-3.5
GO:0038016;GO:0046467;-2.0;-2.0
GO:0016648;GO:0097300;-4.0;-4.0
GO:0018762;GO:0045103;-4.0;-4.0
GO:0099528;GO:1904103;-4.5;-5.0
GO:0043824;GO:0042748;-5.0;-5.0
GO:0061880;GO:0090591;-6.0;-6.0
GO:0047385;GO:1902118;-2.5;-2.5
GO:0018456;GO:0070982;-4.5;-4.5
GO:0030337;GO:0010471;-4.0;-4.0
GO:0033913;GO:0010542;-4.0;-4.5
GO:0002843;GO:0031776;-6.0;-6.0
GO:0002778;GO:0097408;-3.5;-3.5
GO:0044418;GO:0021858;-4.0;-4.5
GO:0034525;GO:1901443;-5.0;-5.0
GO:0050033;GO:0007319;-5.0;-6.5
GO:0002904;GO:0060912;-3.5;-6.0
GO:0018766;GO:0051922;-3.5;-3.5
GO:1904861;GO:0001655;-2.5;-4.5
GO:0106118;GO:0000776;-5.0;-5.0
GO:0032333;GO:1901697;-2.5;-3.5
GO:2000082;GO:1905660;-3.0;-5.0
GO:0047190;GO:0021510;-5.0;-5.0
GO:0002787;GO:0001939;-7.0;-7.0
GO:0002068;GO:0048462;-1.5;-3.0
GO:0048623;GO:2001127;-3.0;-3.0
GO:0004715;GO:0110030;-5.5;-5.5
GO:1901012;GO:0042025;-7.0;-7.0
GO:0062074;GO:0002498;-3.5;-4.5
GO:1901834;GO:0018671;-5.0;-6.0
GO:0070803;GO:0004153;-5.0;-5.5
GO:0071951;GO:1904747;-4.0;-5.0
GO:0060023;GO:2000200;-3.0;-3.5
GO:1990423;GO:0006062;-4.5;-4.5
GO:0009177;GO:0102557;-6.5;-6.5
GO:1905148;GO:1901331;-2.5;-2.5
GO:0032780;GO:0097103;-4.5;-5.0
GO:0019904;GO:0044062;-3.5;-4.0
GO:0034987;GO:0052715;-5.0;-5.5
GO:0018566;GO:0034310;-5.0;-5.0
GO:0034221;GO:0018014;-3.0;-4.0
GO:0032516;GO:0032057;-2.0;-3.0
GO:0098820;GO:0090386;-4.0;-4.0
GO:1904679;GO:0070965;-4.0;-4.0
GO:1901401;GO:0050832;-3.0;-3.5
GO:0002628;GO:0019782;-5.5;-5.5
GO:0045915;GO:0000932;-5.5;-5.5
GO:0006767;GO:0042278;-1.0;-1.5
GO:0009189;GO:0035367;-5.0;-5.5
GO:0099621;GO:0047678;-3.0;-3.0
GO:0099240;GO:0103078;-4.5;-4.5
GO:0120108;GO:0043904;-2.0;-2.0
GO:0030110;GO:0110054;-6.5;-6.5
GO:1900863;GO:0072538;-3.5;-4.5
GO:0031128;GO:0000272;-2.5;-2.5
GO:0008694;GO:1904117;-5.5;-5.5
GO:2000238;GO:0043117;-2.0;-3.0
GO:0097593;GO:0042230;-3.5;-3.5
GO:0072532;GO:0061841;-4.5;-4.5
GO:0071366;GO:0010794;-3.0;-4.5
GO:0046162;GO:0071194;-4.5;-4.5
GO:0050487;GO:0010838;-6.0;-6.0
GO:0016250;GO:0009817;-4.5;-4.5
GO:2000141;GO:0042905;-3.5;-5.5
GO:0045512;GO:0038166;-4.0;-4.0
GO:0010428;GO:0035272;-4.0;-4.0
GO:0051867;GO:1900990;-2.5;-2.5
GO:0015115;GO:0005870;-4.0;-4.0
GO:0062026;GO:0018173;-4.5;-6.5
GO:2001300;GO:0014896;-3.5;-3.5
GO:1904960;GO:0047236;-6.0;-6.0
GO:0072721;GO:0120193;-3.5;-3.5
GO:0050223;GO:0080110;-5.0;-5.0
GO:0010249;GO:0099572;-3.5;-3.5
GO:1904268;GO:1901334;-4.0;-4.0
GO:1903769;GO:0052923;-5.0;-5.0
GO:0000090;GO:1904835;-3.5;-3.5
GO:1903665;GO:0042475;-3.0;-3.5
GO:0062069;GO:0001510;-3.5;-3.5
GO:0007483;GO:0034761;-4.5;-5.5
GO:0044014;GO:0018509;-4.5;-6.0
GO:0034821;GO:0102702;-2.5;-2.5
GO:1904579;GO:0035159;-4.0;-4.0
GO:0015422;GO:0099056;-5.5;-5.5
GO:0048530;GO:1901295;-2.5;-3.5
GO:0031479;GO:0051896;-5.0;-5.0
GO:0033738;GO:0061615;-5.0;-5.0
GO:0046924;GO:0008156;-3.5;-6.5
GO:0045589;GO:0071979;-4.0;-5.0
GO:0030195;GO:0042817;-3.5;-3.5
GO:1905301;GO:0005346;-5.5;-5.5
GO:0070871;GO:1901930;-3.5;-4.0
GO:0050044;GO:0048269;-4.5;-4.5
GO:0001208;GO:1904283;-4.5;-6.5
GO:0036407;GO:0060858;-3.5;-3.5
GO:0016567;GO:1902768;-3.0;-3.5
GO:0016301;GO:0018755;-2.5;-2.5
GO:0008637;GO:0008993;-5.0;-5.5
GO:0120137;GO:0071559;-3.5;-3.5
GO:0047879;GO:0042619;-5.0;-5.0
GO:0035349;GO:0001117;-3.5;-3.5
GO:0045969;GO:0010160;-3.5;-4.5
GO:0043129;GO:0060267;-3.0;-3.5
GO:0106186;GO:0019731;-4.5;-4.5
GO:0042649;GO:0010026;-4.0;-4.0
GO:0061392;GO:0050961;-2.0;-2.0
GO:0019249;GO:0050347;-4.5;-4.5
GO:0019770;GO:0002153;-4.5;-4.5
GO:0102657;GO:0031113;-5.0;-5.5
GO:0070418;GO:0016802;-4.5;-5.5
GO:0033496;GO:0014715;-3.0;-3.0
GO:0035544;GO:0036473;-3.0;-3.5
GO:0031179;GO:0047652;-5.0;-5.0
GO:0051588;GO:0120066;-5.0;-6.0
GO:0035167;GO:0047223;-5.0;-5.0
GO:0033398;GO:1903297;-3.5;-4.5
GO:0047572;GO:1904713;-3.0;-3.5
GO:0031928;GO:0042644;-4.0;-4.0
GO:0045337;GO:0099620;-5.0;-5.0
GO:0051882;GO:0010992;-2.0;-2.0
GO:0070324;GO:0005124;-1.5;-1.5
GO:1901136;GO:0010066;-3.5;-3.5
GO:2000832;GO:0033907;-5.0;-5.0
GO:0000931;GO:0006723;-3.0;-3.0
GO:0099002;GO:0018413;-3.5;-5.5
GO:0061040;GO:0002273;-2.5;-3.0
GO:1990772;GO:0006230;-4.5;-5.5
GO:0042488;GO:2000728;-2.5;-3.5
GO:0097738;GO:0043272;-3.0;-3.0
GO:2000238;GO:0046985;-2.0;-2.5
GO:1903058;GO:0002710;-3.0;-4.5
GO:0010361;GO:0005980;-5.0;-5.5
GO:0009169;GO:0004454;-5.5;-6.5
GO:0003111;GO:1905110;-3.5;-4.0
GO:0046042;GO:0030591;-5.5;-7.0
GO:0031208;GO:0001543;-3.5;-3.5
GO:0071497;GO:2000032;-3.5;-4.0
GO:1902527;GO:0080051;-4.5;-6.5
GO:0021585;GO:0072749;-3.0;-3.0
GO:0052798;GO:0015935;-4.5;-4.5
GO:1900229;GO:0050974;-3.5;-3.5
GO:0048158;GO:0060717;-2.5;-3.0
GO:1901631;GO:0102590;-5.5;-5.5
GO:0102541;GO:0071517;-5.0;-5.0
GO:0043647;GO:0034150;-3.0;-3.0
GO:0002654;GO:1904107;-3.5;-4.5
GO:0006635;GO:0035183;-3.5;-3.5
GO:1900681;GO:1900671;-3.5;-5.0
GO:0043721;GO:0097143;-4.0;-4.0
GO:0021701;GO:1904981;-2.5;-2.5
